,text,sonuc
4996,'duygu hanım merhaba teklif mektubu onayı ektedirdiğer evraklar tamamlandığında tarafınıza bilgilendirme yapılacaktır i̇yi çalışmalar dilerim,norm
4997,'i̇şlem sonuç formuhalk yatirim sayın yatırımcımız i̇şlem sonuç formu detayına ekteki dosyadan ulaşabilirsini,norm
4998,'üretim vardiya şefi işe alım süreci alıcı ik onur bey selamlar  tarihinde üretim vardiya şefliği pozisyonu için yüzyüze yaptığımız görüşmenin tarafınızca olumlu karşılanmasını temenni ederim süreç işleyiş ve değerlendirme için geri dönüşünüzü rica ederim i̇yi çalışmalar,norm
4999,'merhaba kamil bey i̇şe alım sürecimiz devam ediyor en kısa sürede tarafınıza i̇k departmanımız tarafından sonraki aşamalarla ilgili bilgilendirme yapılacaktır i̇yi çalışmalarn n  ,norm
5000,'randevu kayıt randevu hatirlatma mesajı sayın antalya atatürk devlet hastanesi̇ kurumu deri ve zührevi hastalıkları cildiye kliniğinde   tarihinde erkan ergün adlı hekim için ci̇ldi̇ye poli̇kli̇ni̇ği̇  muayene yerinde muayene randevunuz bulunmaktadırrandevunuza gitmeyecekseniz diğer vatandaşlarımızın faydalanabilmesi için lütfen iptal ediniz ütfen belirtilen zamanda muayene için hazır olunu,norm
5001,'özgeçmişiniz güncel değil elemannettmerhaba özgeçmişinizi uzun zamandır güncellemediğinizi fark ettik aradığınız işi bulabilmeniz için iletişim eğitim ve iş deneyimi bilgilerinizin güncel olması önemlidir güncel olmayan bilgilerinizi aday sayfanıza giriş yaparak değiştirebilirsini,norm
5002,'kali̇te mühendi̇si̇  yeni iş ilanı linkedin i̇ş i̇lanı uyarıları kali̇te mühendi̇si̇ için iş ilanı uyarınız antalya türkiye konumunda tercihlerinizle eşleşen  yeni iş ilanıakiş enerjitkalite kontrol mühendisi akiş enerji · türkiye uzakta,norm
5003,'yeni eposta adresi tanımlaması garanti bbva değerli müşterimiz bu epostayı bilgilerinizin doğruluğunu ve güvenliğini sağlamak amacıyla gönderiyoruz eposta adresinizi iletişim bilgilerinize kaydettik adresin size ait olduğunu teyit etmek için lütfen tıklayın eposta adresinizde bir hata olduğunu düşünüyorsanız veya bu işlem bilginiz dışında gerçekleştirildiyse    garanti bbva müşteri i̇letişim merkezini arayabilir veya en yakın şubemize başvurabilirsiniz saygılarımızla garanti bbv,norm
5004,'e faturaulaşim gi̇di̇ş dönüş uçak bi̇leti,norm
5005,'ci̇mer başvurusu sayın oğuz tc cumhurbaşkanlığı i̇letişim merkezi ci̇mer ne yapmış olduğunuz başvurunuz  tarihinde alınmıştır başvurunuzu  sayısı ile takip edebilirsiniz,norm
5006,'verimlilik dergisi   sayısı tübi̇tak değerli araştırmacımız sanayi ve teknoloji bakanlığının hakemli bilimsel yayını olan ve  yıldır yayın hayatını sürdüren verimlilik dergisinin  sayısına httpsdergiparkorgtrtrpubverimlilik internet sayfası üzerinden ulaşabilirsiniz bilgilerinize iletir çalışmalarınızda kolaylıklar dileriz saygılarımızla tc sanayi ve teknoloji bakanlığı stratejik araştırmalar ve verimlilik genel müdürlüğ,norm
5007,'obiletcom  online bilet satış bilgileri sayın fatma obiletcoma gösterdiğiniz ilgi ve güven için teşekkür ederiz almış olduğunuz biletlerin detaylarına aşağıdan ulaşabilirsini,norm
5008,'tübi̇tak deprem araştırmaları çağrısı projeleri sanal konferansı değerli araştırmacımıztübi̇tak tarafından açılan  programı deprem araştırmaları çağrısı kapsamında desteklenen projelerin kamuoyu ile paylaşılması amacıyla  çarşamba günü saat  saatleri arasında çevrim içi ortamda tübi̇tak deprem araştırmaları çağrısı projeleri sanal konferansı düzenlenecektirsöz konusu etkinlik tübi̇tak başkanı prof dr sayın hasan mandalın açılış konuşmalarıyla başlayacak olup akabinde çağrı kapsamında desteklenen projelere ilişkin sunumlar gerçekleştirilecektiretkinliğimiz proje konularına göre paralel oturumlarda gerçekleşecek olup httpswwwyoutubecomtubitak üzerinden canlı olarak yayınlanacaktır çevrim içi katılım tüm kamuoyuna açıktırsanal konferans programına ulaşmak için tıklayınız saygılarımızl,norm
5009,'panelist kayıt i̇şleminiz başarılı   aralık   sayın oğuz kitap i̇nceleme sistemine kaydınız başarı ile gerçekleşti üyelik durumunuzu yukarıdaki menüden giriş yaparak takip edebilirsiniz i̇yi çalışmalar talim ve terbiye kurulu başkanlığı  aralık ,norm
5010,'sakarya sabiha gökçentarihli  kalkışlı biletiniz hakkındatanrıverdi sakarya sabiha gökçentarihli  kalkışlı biletinizin pnr numarası   koltuk numaranız   araç kalkiş saati̇nden  dk önce araçta hazir bulunmaniz gerekmektedi̇,norm
5011,'aile bireylerini tanıtma çigdem bostan  alperen bostan anne adı çiğdem baba adı hüseyin abla adı gizem  teyze adı ferziye enişte adı murat kuzen adı bahar amca adı mustafa yenge adı elmira kuzen adı merve hala adı dilek  enişte adı cumali kuzen adı yaşa,norm
5012,' ekim cumhuriyet osman alkan muharem alkan in annesi̇ yi̇,norm
5013,'aile bireylerini tanıtma egemen avkan nazım avkan anne adı ayşe akan baba adı nazım avkan kardeşlerimşn adı  meyra avkan yaren avkan eymen asaf avkan amcamın adı erol avkan hala adı i̇slamıye şennur nuran gülcan fatma hülya nuray teyze adı züleyha çiğdem dilek dayı adı mura,norm
5014,'aile bireylerini tanıma yeliz candar kendi adim cihan annemin adı yeliz babamin adı azem kardeşiminablamin adı yıldız benian amcamın adı  salih halamın adı  ayşe teyzemin adı  filiz dayımın adı  murat,norm
5015,'aile bireylerini tanıtma  merve çeli̇k benim adım merve çelik kız kardeşimin adı zeynep çelik abimin adı umut çelik annemin adı tuğba çelik babamın adı aydın çelik küçük amcamın adı barış çelik  halamın adı kader çelik büyük amcamın adı fatih çelik dedemin adı yılmaz çelik babanemin adı nuran çelik teyzemin adı şükriye sayın dayımın adı i̇brahim civa,norm
5016,'ödev baba adı yasin aktürk anne adı selma aktürk kardes adıyiğitcan aktürk kardes adi yusuf ensar aktürk kardes adi esmanur aktürk amca adı salih aktürk hala adı hava özmen hala adı ayla güncan hala adı fatma bekil dayı adı i̇nan tirekcan dayı adı vahyit tirekcan dayı adı vedat tirekcan dayı adı uğur tirekcan dayı adı özcan tirekcan,norm
5017,'talha külcünün ailesi kübra külcü adım soyadım yusuf talha külcü kardeşim bilal külcü annemkübra külcü babami̇brahim külcü babaannemayşe külcü dedemsalih külcü halamfatma gökdemir halamhacer şen anneannemesma erdil dedemcafer erdil  teyzem zümra aktürk  dayımahmet hüseyin erdil,norm
5018,'ali demirelli ödev nisa demirelli  anne adiaynur       baba adifatih kardeş adinisa dayi adi salih amca adiergünay teyze adihacersaynur hala adiserap,norm
5019,'aile bireylerini tanıtma benim adım  onur bilalamca adıferaterdinçmehmet anne adızeynep hala adserap teyze adsevinç  kardeş adıaşegülelifşevval   dayı adıyok ,norm
5020,'aile tanıma adımemin ali gedikli anne adıselma gedikli baba adıhakan gedikli abi adıfurkan gedikli kardeş adıyusuf gedikli hala adısema mercan dayı adızeynel özkurtenes özkur,norm
5021,'aldığın teklifleri nasıl bul merhaba oğuzi̇lkokul özel ders talebin için  teklif geldiönümüzdeki  saat içinde haber alamazsak bu işin yapılmadığını varsayarak yorum almaya kapatacağız eğer teklif sahiplerinden birisiyle anlaştıysan teklif seç düğmesine basarak seçimini sisteme kaydedip yorum yazabilir ve profesyoneli seni memnun etmekten sorumlu tutabilirsi,norm
5022,'okul dışarıda gününe hoş geldiniz kayıt olduğunuz için teşekkür ederiz artık siz de çocukların her gün açık havada oynamasını ve öğrenmesini destekleyen bu hareketin bir parçasısınızeğer bizden haber almak istediğinizi belirttiyseniz en kısa zamanda bizden bir bülten alacaksınız bu arada bizi sosyal medyada takip edebilir ve okuldışarıdagünü etiketiyle bize katılabilirsini,norm
5023,'meb bilgilendirme millî eğitim bakanlığı doküman yönetim sistemi akmeşe i̇lkokulu müdürlüğü birimkurumuna verdiğiniz dilekçeniz  tarih ve  sayı ile kaydedilmiştir dilekçenizi httpsevraksorgumebgovtr den takip edebilirsinizbu eposta bilgilendirme amaçlıdı,norm
5024,'  b ortaokul öğrencileri araştırma projeleri yarışması b numaralı projenin başvuru sonucu sayın oğuz tümer kurumumuz tarafından bu yıl incisi düzenlenen ortaokul öğrencileri araştırma projeleri yarışmasına başvuruda bulunan öğrencilere danışman olarak katkı sağladığınız için teşekkür ederiz danışmanı olduğunuz b numaralı proje başvurusu ilgili jüri tarafından değerlendirilmiştir bölgenize aynı alandan başvuru yapan proje sayısı bölge yarışmasına katılabilecek proje sayısı ve başvuru yapılan alana ayrılan kontenjan göz önüne alınarak yapılan değerlendirme sonucunda yukarıda belirtilen proje başvurusu sıralamanın altında kaldığı için bölge yarışmasına davet edilmemiştir bu yarışmanın temel amacı sınırlı sayıdaki projeye ödül vermek değil bilime ilgi duyan gençleri bilimsel araştırma yapmaya teşvik etmektir bu süreçte verilen emek ile bilime olan ilginin artacağına ve bu çalışmaların öğrencilerin geleceği için büyük kazanç sağlayacağına inanıyoruz bu belgenin ekinde değerlendirme kriterlerine göre jüri tarafından projeye verilen ortalama puanları görebilirsiniz öğrencilerinize proje hazırlama sürecinde verdiğiniz destek için teşekkür eder kurumumuz tarafından düzenlenecek etkinliklerde sizleri tekrar aramızda görmeyi dileriz tübi̇ta,norm
5025,'değerli öğretmenimiz okulistik eğitim ve öğrenme platformuna göstermiş olduğunuz ilgiye teşekkür ederiz göndermiş olduğunuz belge kontrol edilmiş ve öğretmen üyeliğiniz onaylanmıştır üyeliğinizi kullanmaya başlayabilirsiniz kullanımlarınız sırasında özellikle daha sağlıklı ve verimli bir kullanım gerçekleştirebilmeniz için “google chrome” tarayıcısını kullanmanızı öneririz i̇yi dersler dileriz saygılarımızlaokulisti,norm
5026,'sayın i̇lgili   yılında filli okul projemiz kapsamındaki boya yardımlarımız milli eğitim bakanlığımızla gerçekleştirdiğimiz protokol doğrultusunda bakanlığımızın adres gösterdiği illerdeki milli eğitim müdürlüklerine teslim edilerek devam edecektir bilgilerinize sunarı,norm
5027,' temmuzda yapılmaya başlanılacak olan ilk defa yönetici görevlendirme mülakatları sağlık bakanlığının mülakatlar online yapılabilir demesi üzerine şırnak ilimizde mülakatların online yapılma durumu varmıdı,norm
5028,'sayın oğuz bey i̇limizde yapılacak olan mülakatlar online olarak yapılmamaktadırn n ,norm
5029,'i̇ha kayıt sistemi eposta onay kodunuz i̇ha kayıt sistemi eposta onay kodunuz aşağıdadır lütfen giriş yaparak bilgilerim sayfasında bulunan eposta onay kodu alanına giriniz veya aşağıda bulunan links tıklayınız eposta onay kodu  eposta adresimi onayla i̇ha kayit si̇stemi̇ si̇vi̇l havacilik genel müdürlüğ,norm
5030,'ci̇mer başvurusu cumhurbaşkanlığı i̇letişim merkezi  sayın  tc cumhurbaşkanlığı i̇letişim merkezi ci̇mer ne yapmış olduğunuz başvurunuz  tarihinde alınmıştırbaşvurunuzu  sayısı ile takip edebilirsiniz,norm
5031,'ci̇mer başvuru cevabı cumhurbaşkanlığı i̇letişim merkezi sayın tc cumhurbaşkanlığı i̇letişim merkezi ci̇mer ne  tarihinde yapmış olduğunuz  sayılı başvurunuz  tarihinde şirnak uludere devlet hastanesi̇ başheki̇mli̇ği̇ tarafından cevaplanmıştır cumhurbaşkanlığı i̇letişim merkezine yaptığınız ………… sayılı başvurunuz incelenmiştirbaşvurunuzu kimlik bilgilerinizi gizleyerek yapmış bulunmaktasınız ancak başvurunuzda belirtmiş olduğunuz konu ile ilgili olarak yetkili makamlar tarafından kimlik ve iletişim bilgilerinize ihtiyaç duyulabileceği değerlendirilmiştir bu nedenle tarafınızca da uygun görülmesi halinde başvurunuzu kimlik bilgilerinizi gizlemeden yeniden yapmanız hususunda bilgilerinizi rica ederiz not aynı konuya ilişkin yapacağınız ikinci başvuru bu yönde tekrar bir değerlendirme yapılmaksızın işleme alınarak yetkili makama sevk edilecektir başvurunuz ile ilgili tüm işlemleri ci̇merin internet adresinden takip edebilirsini,norm
5032,'bilet bilgileri uçak bileti biletiniz oluşturuldu i̇yi uçuşlar dileriz uçuş saatinizden  saat önce checkin yapmayı unutmayınızuçuş saatinizden  saat öncesinde havalimanında olmaya özen gösterini,norm
5033,'şifre hatırlatma talebi sitemiz şifre hatırlatma servisi üzerinden yeni şifre talebinde bulundunuz şifrenizi yeniden belirlemek için aşağıdaki linke tıklamanız gerekmektedir httpswwwfermanhediyelikcomuyesifresifirlaresettoken=giukfxgnfcqjwq eğer yukarıdaki link çalışmaz ise adresi tarayıcınıza yapıştırarak entera basınız bizi tercih ettiğiniz için teşekkür ederi,norm
5034,'ödev ödevini yaptığın için teşekkür ederi,norm
5035,' ekim kutlaması akmeşe i̇lkokulunda  ekim  cuma günü  okulumuzda düzenlenecek olan cumhuriyet bayramı programımıza sizlerin katılımın bekleri,norm
5036,'  msü bina tercihleri görevli i̇şlemleri sistemi sayın oğuz tümer   msü isimli oturum için yapmış olduğunuz bina ve görev tercihleri listesi aşağıda listelenmiştirgörevler gözetmen salon başkanı bi̇nalar  kocaeli̇i̇zmi̇t ali̇kahya fati̇h ortaokulu  kocaeli̇i̇zmi̇t kocaeli̇ fen li̇sesi̇  kocaeli̇i̇zmi̇t mi̇mar si̇nan ortaokulu  kocaeli̇i̇zmi̇t  hazi̇ran ortaokulu  kocaeli̇i̇zmi̇t atatürk ortaokulu  kocaeli̇i̇zmi̇t  kasim anadolu li̇sesi̇  kocaeli̇i̇zmi̇t i̇bni̇ si̇na anadolu i̇mam hati̇p li̇sesi̇  kocaeli̇i̇zmi̇t i̇zmi̇t edebali̇ ortaokulu  kocaeli̇i̇zmi̇t yunus emre kiz anadolu i̇mam hati̇p li̇sesi̇  kocaeli̇i̇zmi̇t zübeyde hanim mesleki̇ tekni̇k anadolu li̇sesi̇  kocaeli̇i̇zmi̇t yildirim mesleki̇ ve tekni̇k anadolu li̇sesi̇  kocaeli̇i̇zmi̇t yahya kaptan mesleki̇ ve tekni̇k anadolu li̇sesi̇  kocaeli̇i̇zmi̇t şehi̇t selçuk gökdağ ortaokulu  kocaeli̇i̇zmi̇t şehi̇t özcan kan fen li̇sesi̇  kocaeli̇i̇zmi̇t şehi̇t alper al ortaokulu  kocaeli̇i̇zmi̇t muammer dereli̇ fen li̇sesi̇  kocaeli̇i̇zmi̇t neci̇p fazil kisakürek anadolu i̇mam hati̇p li̇sesi̇  kocaeli̇i̇zmi̇t mehmet aki̇f ersoy kiz anadolu i̇mam hati̇p li̇sesi̇  kocaeli̇i̇zmi̇t koü teknoloji̇ fakültesi kocaeli̇i̇zmi̇t koü spor bi̇li̇mleri̇ fakültesi̇ tercih ettiğiniz binalara yerleştirilememeniz durumunda herhangi bir binada görev yapmayı kabul ettinizi̇yi günler dileri,norm
5037,'  mebekys bina tercihleri görevli i̇şlemleri sistemi sayın oğuz tümer   mebekys isimli oturum için yapmış olduğunuz bina ve görev tercihleri listesi aşağıda listelenmiştir görevler bina cihaz görevlisi gözetmen salon başkanı bi̇nalar  kocaeli̇i̇zmi̇t koü iktisadi ve idari bilimler fakültesi̇  kocaeli̇i̇zmi̇t koü mi̇marlik ve tasarim fak  kocaeli̇i̇zmi̇t koü teknoloji̇ fakültesi tercih ettiğiniz binalara yerleştirilememeniz durumunda herhangi bir binada görev yapmayı kabul ettiniz i̇yi günler dileri,norm
5038,'di̇bmbsts bina tercihleri görevli i̇şlemleri sistemi   di̇bmbsts isimli oturum için yapmış olduğunuz bina ve görev tercihleri listesi aşağıda listelenmiştir görevler bina cihaz görevlisi gözetmen salon başkanı bi̇nalar  kocaeli̇i̇zmi̇t atatürk ortaokulu  kocaeli̇i̇zmi̇t koü iktisadi ve idari bilimler fakültesi̇ tercih ettiğiniz binalara yerleştirilememeniz durumunda herhangi bir binada görev yapmayı kabul ettiniz i̇yi günler dileri,norm
5039,'yüz yüze eğitici eğitimleri başvurusu meb duyuru değerli öğretmenlerimiz öğretmen yetiştirme ve geliştirme genel müdürlüğü ve unicef işbirliğinde okul öncesi öğretmenlerinin harmanlanmış ortamlarda öğretimi farklılaştırmaya yönelik çalışmalar yürütülmektedir bu kapsamda iki farklı tarihte  ekim  ve  kasım  yalova esenköy hizmetiçi eğitim enstitüsünde yüz yüze eğitici eğitimler planlanmaktadır eğitimlere başvurmak isteyen öğretmenlerimiz  ekim  tarihleri arasında verimebgovtr adresinin httpsverimebgovtrformagitaspx uzantılı linkinden giriş yaparak başvurularını gerçekleştirebilirler öğretmen yetiştirme ve geliştirme genel müdürlüğ,norm
